governate,area,lat,lng,services
Giza,Smart Village,30.069952,31.019785,1.0
Giza,Smart Village,30.068506,31.023747,1.0
Giza,Smart Village,30.071551,31.013681,1.0
Giza,Smart Village,30.071634,31.013699,1.0
Giza,Smart Village,30.071119,31.020786,1.0
Giza,Smart Village,30.072333,31.015384,1.0
Giza,Smart Village,30.06358265,31.02708867,3.0
Giza,Smart Village,30.06482005,31.02539484,3.0
Giza,Smart Village,30.07477935,31.01726437,2.0
Giza,Smart Village,30.064286,31.024813,2.0
Giza,Smart Village,30.071551,31.013681,2.0
Giza,Smart Village,30.072333,31.015384,2.0
Giza,Smart Village,30.071634,31.013699,2.0
Giza,Smart Village,30.071119,31.020786,2.0
Giza,Smart Village,30.068506,31.023747,2.0
Giza,Smart Village,30.075121,31.013411,2.0
Giza,Tamoh,29.935137,31.255011,1.0
Giza,Tamoh,29.935137,31.255011,2.0
Ismailia,Abo Sowayer,30.59229539,32.18411217,1.0
Ismailia,Abo Sowayer,30.6093863,32.21815489,1.0
Ismailia,Abo Sowayer,30.55995811,32.11592679,1.0
Ismailia,Abo Sowayer,30.56338805,32.11787283,1.0
Ismailia,Abo Sowayer,30.55995811,32.11592679,2.0
Ismailia,Abo Sowayer,30.56338805,32.11787283,2.0
Ismailia,Al Kasaseen,30.56675659,31.93504299,1.0
Ismailia,Al Kasaseen,30.562342,31.936315,3.0
Ismailia,Al Kasaseen,30.56636195,31.93578316,3.0
Ismailia,Al Kasaseen,30.56675659,31.93504299,2.0
Ismailia,ElTal Elkbeer,30.56099274,31.78380395,1.0
Ismailia,ElTal Elkbeer,30.55962224,31.78079929,3.0
Ismailia,ElTal Elkbeer,30.559432,31.785113,3.0
Ismailia,Fayed,30.32775393,32.30049996,1.0
Ismailia,Fayed,30.30707823,32.33014482,1.0
Ismailia,Fayed,30.31524412,32.30583565,1.0
Ismailia,Fayed,30.32916757,32.29430931,1.0
Ismailia,Fayed,30.2773359,32.34032118,1.0
Ismailia,Fayed,30.31524412,32.30583565,2.0
Ismailia,Fayed,30.32916757,32.29430931,2.0
Ismailia,Fayed,30.30707823,32.33014482,2.0
Ismailia,Fayed,30.31204656,32.30459234,3.0
Ismailia,Fayed,30.310106,32.329544,2.0
Ismailia,Ismailia,30.59291689,32.27418026,1.0
Ismailia,Ismailia,30.58458035,32.27095801,1.0
Ismailia,Ismailia,30.59243695,32.27611073,1.0
Ismailia,Ismailia,30.59028064,32.27407643,1.0
Ismailia,Ismailia,30.60077216,32.30180377,3.0
Ismailia,Ismailia,30.62205351,32.26923448,3.0
Ismailia,Ismailia,30.59723489,32.27151054,1.0
Ismailia,Ismailia,30.60689638,32.27287272,1.0
Ismailia,Ismailia,30.6070594,32.27280956,1.0
Ismailia,Ismailia,30.60735024,32.27269983,1.0
Ismailia,Ismailia,30.60719893,32.2727555,1.0
Ismailia,Ismailia,30.5967759,32.26337629,1.0
Ismailia,Ismailia,30.59070604,32.29670406,1.0
Ismailia,Ismailia,30.61209567,32.27512939,1.0
Ismailia,Ismailia,30.61234815,32.27535222,1.0
Ismailia,Ismailia,30.58833141,32.3040799,3.0
Ismailia,Ismailia,30.62347032,32.26890075,3.0
Ismailia,Ismailia,30.61940112,32.2708612,3.0
Ismailia,Ismailia,30.58657086,32.28681588,3.0
Ismailia,Ismailia,30.58400056,32.25732386,1.0
Ismailia,Ismailia,30.58918082,32.28252052,1.0
Ismailia,Ismailia,30.58466539,32.27117259,1.0
Ismailia,Ismailia,30.5965875,32.27418002,1.0
Ismailia,Ismailia,30.59356285,32.26996537,1.0
Ismailia,Ismailia,30.59834184,32.26889934,1.0
Ismailia,Ismailia,30.59052433,32.2743948,1.0
Ismailia,Ismailia,30.59030873,32.27452189,1.0
Ismailia,Ismailia,30.59588868,32.27115933,1.0
Ismailia,Ismailia,30.62120381,32.28185206,1.0
Ismailia,Ismailia,30.62124075,32.28205206,1.0
Ismailia,Ismailia,30.59825385,32.27126955,1.0
Ismailia,Ismailia,30.6044592,32.29194155,1.0
Ismailia,Ismailia,30.61146137,32.27216957,1.0
Ismailia,Ismailia,30.60346707,32.2623424,3.0
Ismailia,Ismailia,30.61337076,32.27753023,1.0
Ismailia,Ismailia,30.6132656,32.2776873,1.0
Ismailia,Ismailia,30.58457173,32.25856323,1.0
Ismailia,Ismailia,30.58916809,32.29215459,1.0
Ismailia,Ismailia,30.58866362,32.28196365,3.0
Ismailia,Ismailia,30.58864032,32.28174262,3.0
Ismailia,Ismailia,30.58503135,32.26996465,1.0
Ismailia,Ismailia,30.60346707,32.2623424,3.0
Ismailia,Ismailia,30.60574922,32.27478114,3.0
Ismailia,Ismailia,30.60077216,32.30180377,3.0
Ismailia,Ismailia,30.58833141,32.3040799,2.0
Ismailia,Ismailia,30.62124075,32.28205206,2.0
Ismailia,Ismailia,30.59070604,32.29670406,2.0
Ismailia,Ismailia,30.59723489,32.27151054,2.0
Ismailia,Ismailia,30.5967759,32.26337629,2.0
Ismailia,Ismailia,30.62205351,32.26923448,3.0
Ismailia,Ismailia,30.58918082,32.28252052,2.0
Ismailia,Ismailia,30.6070594,32.27280956,2.0
Ismailia,Ismailia,30.61209567,32.27512939,2.0
Ismailia,Ismailia,30.60689638,32.27287272,2.0
Ismailia,Ismailia,30.6132656,32.2776873,2.0
Ismailia,Ismailia,30.59318763,32.27781343,3.0
Ismailia,Ismailia,30.59318763,32.27781343,3.0
Ismailia,Ismailia,30.6044592,32.29194155,2.0
Ismailia,Ismailia,30.59825385,32.27126955,2.0
Ismailia,Ismailia,30.60719893,32.2727555,2.0
Ismailia,Ismailia,30.76017984,32.24817644,2.0
Ismailia,Ismailia,30.6093863,32.21815489,2.0
Ismailia,Ismailia,30.58916809,32.29215459,2.0
Ismailia,Ismailia,30.62120381,32.28185206,2.0
Ismailia,Ismailia,30.60735024,32.27269983,2.0
Ismailia,Ismailia,30.61337076,32.27753023,2.0
Ismailia,Ismailia,30.58657086,32.28681588,3.0
Ismailia,Ismailia,30.61234815,32.27535222,2.0
Ismailia,Ismailia,30.61146137,32.27216957,2.0
Ismailia,Ismailia,30.58864032,32.28174262,3.0
Ismailia,Ismailia,30.58457173,32.25856323,2.0
Ismailia,Ismailia,30.58866362,32.28196365,3.0
Ismailia,Ismailia,30.59028064,32.27407643,2.0
Ismailia,Ismailia,30.58466539,32.27117259,2.0
Ismailia,Ismailia,30.58400056,32.25732386,2.0
Ismailia,Ismailia,30.58503135,32.26996465,2.0
Ismailia,Ismailia,30.58458035,32.27095801,2.0
Ismailia,Ismailia,30.59834184,32.26889934,2.0
Ismailia,Ismailia,30.59052433,32.2743948,2.0
Ismailia,Ismailia,30.59030873,32.27452189,2.0
Ismailia,Ismailia,30.576305,32.261676,3.0
Ismailia,Qantara Gharb,30.85497252,32.30944978,3.0
Ismailia,Qantara Gharb,30.76017984,32.24817644,1.0
Ismailia,Qantara Gharb,30.85200588,32.30930544,3.0
Ismailia,Qantara Gharb,30.8550111,32.30923824,3.0
Ismailia,Qantara Sharq,30.88834615,32.37215095,3.0
Kafr Al-Shiekh,Al Brolos,31.57938291,30.98398195,1.0
Kafr Al-Shiekh,Al Brolos,31.55265909,31.09060061,3.0
Kafr Al-Shiekh,Al Brolos,31.58434401,30.98310911,1.0
Kafr Al-Shiekh,Al Brolos,31.55356298,31.09547755,1.0
Kafr Al-Shiekh,Al Brolos,31.55736262,31.08121305,1.0
Kafr Al-Shiekh,Al Hamol,31.30407422,31.14074907,1.0
Kafr Al-Shiekh,Al Hamol,31.27533293,31.06479508,1.0
Kafr Al-Shiekh,Al Hamol,31.31124465,31.14781837,1.0
Kafr Al-Shiekh,Al Hamol,31.54932874,31.10183527,1.0
Kafr Al-Shiekh,Al Hamol,31.54948947,31.10179699,1.0
Kafr Al-Shiekh,Al Hamol,31.30717319,31.14155741,1.0
Kafr Al-Shiekh,Al Hamol,31.31151064,31.14391064,3.0
Kafr Al-Shiekh,Al Hamol,31.309402,31.141567,3.0
Kafr Al-Shiekh,Alryad,31.23972388,30.94268992,1.0
Kafr Al-Shiekh,Alryad,31.24028178,30.94153325,1.0
Kafr Al-Shiekh,Alryad,31.307373,30.883273,3.0
Kafr Al-Shiekh,Byala,31.17400503,31.22401906,3.0
Kafr Al-Shiekh,Byala,31.17892304,31.23759603,1.0
Kafr Al-Shiekh,Byala,31.17405867,31.21996321,1.0
Kafr Al-Shiekh,Byala,31.1721358,31.21645839,1.0
Kafr Al-Shiekh,Byala,31.17591009,31.22748937,3.0
Kafr Al-Shiekh,Byala,31.171893,31.215089,3.0
Kafr Al-Shiekh,Dosouk,31.13192139,30.64373631,1.0
Kafr Al-Shiekh,Dosouk,31.12859394,30.64141709,3.0
Kafr Al-Shiekh,Dosouk,31.12534257,30.64901408,1.0
Kafr Al-Shiekh,Dosouk,31.13746301,30.65099029,1.0
Kafr Al-Shiekh,Dosouk,31.13777101,30.64413439,1.0
Kafr Al-Shiekh,Dosouk,31.12745963,30.64200197,2.0
Kafr Al-Shiekh,Dosouk,31.217817,30.703569,3.0
Kafr Al-Shiekh,Foua,31.20781216,30.55340429,3.0
Kafr Al-Shiekh,Foua,31.20469213,30.54683608,1.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.11415776,30.94230175,1.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.10973129,30.94536235,1.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.11239406,30.93876287,1.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.10743053,30.94190183,1.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.10902097,30.94082834,1.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.10892,30.94085369,1.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.11023212,30.94122261,1.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.11005388,30.94079987,1.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.10815695,30.94761814,1.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.11653231,30.94315518,1.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.08940784,30.94456216,3.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.20834522,31.05032102,3.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.1128772,30.93890248,3.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.113927,30.941891,3.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.10743053,30.94190183,2.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.112394,30.938763,3.0
Kafr Al-Shiekh,Kafr Al Sheikh,31.10943,30.939384,3.0
Kafr Al-Shiekh,Motobas,31.29008495,30.52348558,1.0
Kafr Al-Shiekh,Motobas,31.28994018,30.52365427,1.0
Kafr Al-Shiekh,Motobas,31.2923283,30.52485725,1.0
Kafr Al-Shiekh,Motobas,31.30231766,30.52177694,1.0
Kafr Al-Shiekh,Qelein,31.04924923,30.83556774,1.0
Kafr Al-Shiekh,Qelein,31.04988309,30.83969916,3.0
Kafr Al-Shiekh,Qelein,31.04748246,30.8501427,1.0
Kafr Al-Shiekh,Qelein,31.05070801,30.84156834,1.0
Kafr Al-Shiekh,Qelein,31.04856396,30.85440033,3.0
Kafr Al-Shiekh,Qelein,31.05032978,30.83763174,3.0
Kafr Al-Shiekh,Sidi Salem,31.27400422,30.78880685,1.0
Kafr Al-Shiekh,Sidi Salem,31.2706038,30.78453445,1.0
Kafr Al-Shiekh,Sidi Salem,31.27039249,30.79555321,3.0
Kafr Al-Shiekh,Sidi Salem,31.27083015,30.79305448,1.0
Kafr Al-Shiekh,Sidi Salem,31.26798799,30.78426524,1.0
Kafr Al-Shiekh,Sidi Salem,31.27167024,30.78420579,3.0
Kafr Al-Shiekh,Sidi Salem,31.260162,30.677161,3.0
Luxor,Armant,25.60403182,32.50647151,3.0
Luxor,Armant,25.60588703,32.50793078,1.0
Luxor,Armant,25.60522302,32.51090856,1.0
Luxor,Armant,25.60455607,32.50845135,1.0
Luxor,Armant,25.6242048,32.5466873,3.0
Luxor,Armant,25.6066245,32.50946341,3.0
Luxor,Armant,25.61944997,32.54385283,3.0
Luxor,Armant,25.61867295,32.54411139,3.0
Luxor,Armant,25.58181628,32.46532393,3.0
Luxor,Armant,25.5635765,32.4603993,3.0
Luxor,Armant,25.62885265,32.56374097,3.0
Luxor,Armant,25.60588703,32.50793078,2.0
Luxor,Armant,25.60522302,32.51090856,2.0
Luxor,Elbayadia,25.66246368,32.63175572,1.0
Luxor,Elquarna,25.64516376,32.59372663,1.0
Luxor,Elquarna,25.68595426,32.61411744,1.0
Luxor,Elquarna,25.70788681,32.60528426,1.0
Luxor,Elquarna,25.71387618,32.62543951,1.0
Luxor,Elquarna,25.70544947,32.63454947,3.0
Luxor,Elquarna,25.71555591,32.62166431,3.0
Luxor,Elquarna,25.75474641,32.64509629,1.0
Luxor,Elquarna,25.79695057,32.72554148,3.0
Luxor,Elquarna,25.78863505,32.72807254,3.0
Luxor,Elquarna,25.7311001,32.6327483,3.0
Luxor,Elquarna,25.75474641,32.64509629,3.0
Luxor,Elquarna,25.64516376,32.59372663,2.0
Luxor,Elquarna,25.71387618,32.62543951,2.0
Luxor,Elquarna,25.68595426,32.61411744,2.0
Luxor,Elquarna,25.70788681,32.60528426,2.0
Luxor,Elquarna,25.71555591,32.62166431,3.0
Luxor,Elquarna,25.740211,32.64092,3.0
Luxor,Eltood,25.58583183,32.55240163,1.0
Luxor,Elzeina,25.75383638,32.682112,1.0
Luxor,Esna,25.33176023,32.57710278,1.0
Luxor,Esna,25.29962482,32.55524158,3.0
Luxor,Esna,25.28660154,32.55554021,1.0
Luxor,Esna,25.39283731,32.54121148,1.0
Luxor,Esna,25.44720631,32.50473693,1.0
Luxor,Esna,25.2971684,32.55404172,1.0
Luxor,Esna,25.39467541,32.53938929,1.0
Luxor,Esna,25.28436034,32.58076509,1.0
Luxor,Esna,25.29879224,32.55229469,3.0
Luxor,Esna,25.30034657,32.55244786,1.0
Luxor,Esna,25.28425139,32.58094244,1.0
Luxor,Esna,25.20881756,32.65245529,1.0
Luxor,Esna,25.5132309,32.4969309,3.0
Luxor,Esna,25.25030983,32.57331694,3.0
Luxor,Esna,25.21263242,32.63212454,3.0
Luxor,Esna,25.3353655,32.5510888,3.0
Luxor,Esna,25.30034657,32.55244786,2.0
Luxor,Esna,25.28660154,32.55554021,2.0
Luxor,Esna,25.20881756,32.65245529,2.0
Luxor,Esna,25.2971684,32.55404172,2.0
Luxor,Esna,25.68773926,32.63331677,2.0
Luxor,Esna,25.39283731,32.54121148,2.0
Luxor,Esna,25.33176023,32.57710278,2.0
Luxor,Esna,25.28425139,32.58094244,2.0
Luxor,Esna,25.29879224,32.55229469,2.0
Luxor,Luxor,25.65189156,32.66950684,1.0
Luxor,Luxor,25.70771402,32.6461282,1.0
Luxor,Luxor,25.72303754,32.65727635,1.0
Luxor,Luxor,25.68910894,32.63299272,1.0
Luxor,Luxor,25.67600521,32.62961273,3.0
Luxor,Luxor,25.58404244,32.49750334,1.0
Luxor,Luxor,25.69103725,32.63716415,1.0
Luxor,Luxor,25.70657776,32.64458007,3.0
Luxor,Luxor,25.68773926,32.63331677,1.0
Luxor,Luxor,25.68650617,32.63147534,3.0
Luxor,Luxor,25.68770931,32.63176044,3.0
Luxor,Luxor,25.6655911,32.6239013,3.0
Luxor,Luxor,25.69450397,32.64000109,3.0
Luxor,Luxor,25.70764694,32.64401769,1.0
Luxor,Luxor,25.70768443,32.6442343,3.0
Luxor,Luxor,25.69547098,32.64455281,1.0
Luxor,Luxor,25.69116357,32.64074258,1.0
Luxor,Luxor,25.68264179,32.63672472,1.0
Luxor,Luxor,25.68594081,32.63154145,1.0
Luxor,Luxor,25.68783725,32.6389013,1.0
Luxor,Luxor,25.68038423,32.68760498,1.0
Luxor,Luxor,25.7243948,32.6540414,1.0
Luxor,Luxor,25.6714776,32.70149028,1.0
Luxor,Luxor,25.67188725,32.70242326,3.0
Luxor,Luxor,25.73045235,32.65659097,3.0
Luxor,Luxor,25.68962713,32.63315121,3.0
Luxor,Luxor,25.73752466,32.7725927,3.0
Luxor,Luxor,25.69563069,32.64680925,3.0
Luxor,Luxor,25.6945758,32.64707518,3.0
Luxor,Luxor,25.662557,32.635053,3.0
Luxor,Luxor,25.68954,32.641004,3.0
Luxor,Luxor,25.69547098,32.64455281,2.0
Luxor,Luxor,25.6655911,32.6239013,3.0
Luxor,Luxor,25.65189156,32.66950684,2.0
Luxor,Luxor,25.68264179,32.63672472,2.0
Luxor,Luxor,25.67600521,32.62961273,3.0
Luxor,Luxor,25.72303754,32.65727635,2.0
Luxor,Luxor,25.68783725,32.6389013,2.0
Luxor,Luxor,25.66246368,32.63175572,2.0
Luxor,Luxor,25.69116357,32.64074258,2.0
Luxor,Luxor,25.70768443,32.6442343,3.0
Luxor,Luxor,25.58583183,32.55240163,2.0
Luxor,Luxor,25.68038423,32.68760498,2.0
Luxor,Luxor,25.69103725,32.63716415,2.0
Luxor,Luxor,25.69103725,32.63716415,2.0
Luxor,Luxor,25.7243948,32.6540414,2.0
Luxor,Luxor,25.58404244,32.49750334,2.0
Luxor,Luxor,25.75383638,32.682112,2.0
Luxor,Luxor,25.68910894,32.63299272,2.0
Luxor,Luxor,25.70657776,32.64458007,3.0
Luxor,Luxor,25.70764694,32.64401769,2.0
Luxor,Luxor,25.68770931,32.63176044,3.0
Luxor,Luxor,25.68594081,32.63154145,2.0
Luxor,Luxor,25.67188725,32.70242326,3.0
Luxor,Luxor,25.6714776,32.70149028,3.0
Luxor,Luxor,25.689902,32.640547,3.0
Luxor,Luxor,25.664372,32.632868,3.0
Luxor,Tiba,25.7352527,32.76305495,3.0
Marsa Matrouh,El Hammam,30.841917,29.393906,1.0
Marsa Matrouh,El Hammam,30.846615,29.386462,1.0
Marsa Matrouh,El Hammam,30.823664,29.180949,3.0
Marsa Matrouh,Elalamen,30.824864,28.980619,3.0
Marsa Matrouh,Elalamen,30.829077,28.971299,1.0
Marsa Matrouh,Elalamen,30.840252,28.944942,3.0
Marsa Matrouh,Elalamen,30.843289,28.945321,2.0
Marsa Matrouh,Elalamen,30.856528,28.952497,3.0
Marsa Matrouh,Elalamen,30.843888,28.932743,3.0
Marsa Matrouh,ElDabaa,31.036065,28.44525,1.0
Marsa Matrouh,ElDabaa,31.043063,28.497827,3.0
Marsa Matrouh,ElDabaa,31.0669,28.059583,2.0
Marsa Matrouh,ElDabaa,30.992643,28.678078,3.0
Marsa Matrouh,ElDabaa,31.029429,28.444873,3.0
Marsa Matrouh,ElDabaa,31.08236,28.028442,3.0
Marsa Matrouh,Marsa Matrouh,31.354635,27.234694,1.0
Marsa Matrouh,Marsa Matrouh,31.35505413,27.24251806,1.0
Marsa Matrouh,Marsa Matrouh,31.353543,27.257836,1.0
Marsa Matrouh,Marsa Matrouh,31.351966,27.243061,1.0
Marsa Matrouh,Marsa Matrouh,31.353543,27.257836,2.0
Marsa Matrouh,Marsa Matrouh,31.351966,27.243061,2.0
Marsa Matrouh,Marsa Matrouh,31.354635,27.234694,2.0
Marsa Matrouh,Sedy Abd Alrahmn,30.969692,28.73747,1.0
North Sinai,Beer Elabd,31.02068129,33.00689554,3.0
North Sinai,Elareesh,31.113735,33.691924,3.0
North Sinai,Elareesh,31.134773,33.809287,1.0
North Sinai,Elareesh,31.12641697,33.80560319,3.0
North Sinai,Elareesh,31.12686528,33.80550059,3.0
North Sinai,Elareesh,31.143824,33.830633,1.0
North Sinai,Elareesh,31.142699,33.829423,1.0
North Sinai,Elareesh,31.1438237,33.83063292,1.0
North Sinai,Elareesh,31.113735,33.691924,2.0
Port Said,Hay ElArab,31.26587558,32.30085146,1.0
Port Said,Hay ElArab,31.27038383,32.29955259,1.0
Port Said,Hay ElArab,31.26949223,32.29645007,1.0
Port Said,Hay ElArab,31.26607314,32.29859733,1.0
Port Said,Hay ElArab,31.27154091,32.30097523,1.0
Port Said,Hay ElArab,31.26949223,32.29645007,2.0
Port Said,Hay ElArab,31.26587558,32.30085146,2.0
Port Said,Hay ElArab,31.26607314,32.29859733,2.0
Port Said,Hay ElArab,31.27154091,32.30097523,2.0
Port Said,Hay ElArab,31.25891043,32.29189326,3.0
Port Said,Hay Eldawahy,31.25221161,32.28180674,1.0
Port Said,Hay Elganoub,31.21043679,32.29474377,1.0
Port Said,Hay Elmanakh,31.27029908,32.29331707,1.0
Port Said,Hay Elmanakh,31.27188502,32.28591316,3.0
Port Said,Hay Elmanakh,31.27146189,32.29271272,1.0
Port Said,Hay Elmanakh,31.27108565,32.29267515,1.0
Port Said,Hay Elmanakh,31.27163106,32.28926234,1.0
Port Said,Hay Elmanakh,31.26041668,32.27910181,1.0
Port Said,Hay Elmanakh,31.25975567,32.28077108,1.0
Port Said,Hay Elmanakh,31.27253866,32.28217654,1.0
Port Said,Hay Elmanakh,31.26414913,32.28656266,1.0
Port Said,Hay Elmanakh,31.26795094,32.27735045,1.0
Port Said,Hay Elmanakh,31.25975567,32.28077108,1.0
Port Said,Hay Elmanakh,31.26414913,32.28656266,1.0
Port Said,Hay Elmanakh,31.27163106,32.28926234,2.0
Port Said,Hay Elmanakh,31.27108565,32.29267515,2.0
Port Said,Hay Elmanakh,31.27146189,32.29271272,2.0
Port Said,Hay Elsharque,31.26055437,32.30070863,1.0
Port Said,Hay Elsharque,31.26488006,32.31348909,1.0
Port Said,Hay Elsharque,31.25003779,32.29271971,1.0
Port Said,Hay Elsharque,31.26965107,32.30400795,3.0
Port Said,Hay Elsharque,31.26436294,32.30248541,1.0
Port Said,Hay Elsharque,31.26025818,32.29390437,1.0
Port Said,Hay Elsharque,31.26064753,32.30879191,3.0
Port Said,Hay Elsharque,31.25990201,32.29760118,1.0
Port Said,Hay Elsharque,31.26638803,32.31435555,1.0
Port Said,Hay Elsharque,31.25732107,32.30815767,1.0
Port Said,Hay Elsharque,31.26399349,32.31133426,1.0
Port Said,Hay Elsharque,31.26894914,32.30488789,1.0
Port Said,Hay Elsharque,31.26971783,32.30533458,1.0
Port Said,Hay Elsharque,31.26952496,32.3149638,1.0
Port Said,Hay Elsharque,31.26015992,32.30291432,1.0
Port Said,Hay Elsharque,31.25546043,32.2992376,1.0
Port Said,Hay Elsharque,31.25546043,32.2992376,1.0
Port Said,Hay Elsharque,31.25160603,32.30254442,1.0
Port Said,Hay Elsharque,31.25773955,32.30080808,1.0
Port Said,Hay Elsharque,31.25647897,32.3028844,1.0
Port Said,Hay Elsharque,31.26025818,32.29390437,2.0
Port Said,Hay Elsharque,31.26638803,32.31435555,2.0
Port Said,Hay Elsharque,31.26971783,32.30533458,2.0
Port Said,Hay Elsharque,31.26952496,32.3149638,2.0
Port Said,Hay Elsharque,31.26965107,32.30400795,3.0
Port Said,Hay Elzohour,31.27015222,32.26008735,1.0
Port Said,Hay Elzohour,31.26490728,32.27250427,1.0
Port Said,Hay Elzohour,31.26767306,32.26566367,1.0
Port Said,Hay Elzohour,31.26264019,32.25852787,1.0
Port Said,Hay Elzohour,31.26767306,32.26566367,2.0
Port Said,Hay Elzohour,31.26490728,32.27250427,2.0
Port Said,Hay Elzohour,31.27015222,32.26008735,2.0
Port Said,Port Fouad,31.2477171,32.31775985,1.0
Port Said,Port Fouad,31.2477171,32.31775985,1.0
Port Said,Port Fouad,31.25295532,32.31824026,1.0
Port Said,Port Fouad,31.25619508,32.3182886,1.0
Port Said,Port Fouad,31.24531766,32.31862223,1.0
Port Said,Port Fouad,31.25286163,32.31929561,3.0
Port Said,Port Fouad,31.2333984,32.30756682,3.0
Port Said,Port Fouad,31.23319974,32.30757034,1.0
Port Said,Port Fouad,31.2330528,32.30758025,1.0
Port Said,Port Fouad,31.23288287,32.31496198,1.0
Port Said,Port Fouad,31.25286163,32.31929561,1.0
Port Said,Port Fouad,31.25619508,32.3182886,1.0
Port Said,Port Fouad,31.2477171,32.31775985,2.0
Port Said,Port Fouad,31.2477171,32.31775985,2.0
Port Said,Port Said,31.26048429,32.31113563,1.0
Port Said,Port Said,31.24739415,32.29060787,1.0
Port Said,Port Said,31.2342968,32.27183179,1.0
Port Said,Port Said,31.23440982,32.27187938,1.0
Port Said,Port Said,31.23432059,32.27193292,1.0
Port Said,Port Said,31.26586476,32.30613025,3.0
Port Said,Port Said,31.263579,32.292238,3.0
Port Said,Port Said,31.26586476,32.30613025,1.0
Port Said,Port Said,31.26041668,32.27910181,2.0
Port Said,Port Said,31.26041668,32.27910181,1.0
Qalioubia,Alhkosos,30.15722,31.311313,1.0
Qalioubia,Alhkosos,30.15722,31.311313,1.0
Qalioubia,Alkanater Alkhayria,30.19029699,31.13447906,2.0
Qalioubia,Alkanater Alkhayria,30.192033,31.135195,1.0
Qalioubia,Alkanater Alkhayria,30.217997,31.127703,1.0
Qalioubia,Alkanater Alkhayria,30.19029402,31.13439281,3.0
Qalioubia,Alkanater Alkhayria,30.19909,31.132331,1.0
Qalioubia,Alkanater Alkhayria,30.19909,31.132331,2.0
Qalioubia,Alkanater Alkhayria,30.25340605,31.16511106,3.0
Qalioubia,Alkanater Alkhayria,30.22143047,31.14465162,3.0
Qalioubia,Alkanater Alkhayria,30.192033,31.135195,1.0
Qalioubia,Alkanater Alkhayria,30.217997,31.127703,1.0
Qalioubia,Alkanater Alkhayria,30.194507,31.134074,3.0
Qalioubia,Alkanater Alkhayria,30.197561,31.132975,3.0
Qalioubia,Alkanater Alkhayria,30.184894,31.142819,3.0
Qalioubia,Alkhanka,30.296928,31.359763,1.0
Qalioubia,Alkhanka,30.177506,31.34855,1.0
Qalioubia,Alkhanka,30.2415804,31.35206368,3.0
Qalioubia,Alkhanka,30.181539,31.351023,3.0
Qalioubia,Alkhanka,30.226222,31.366806,3.0
Qalioubia,Alkhanka,30.20324,31.354994,3.0
Qalioubia,Alkhanka,30.177506,31.34855,1.0
Qalioubia,Benha,30.46349677,31.18091433,3.0
Qalioubia,Benha,30.470795,31.181623,1.0
Qalioubia,Benha,30.475623,31.178551,1.0
Qalioubia,Benha,30.453186,31.191748,1.0
Qalioubia,Benha,30.453262,31.191774,1.0
Qalioubia,Benha,30.453339,31.191801,1.0
Qalioubia,Benha,30.473042,31.176972,1.0
Qalioubia,Benha,30.466755,31.181415,1.0
Qalioubia,Benha,30.453128,31.176264,1.0
Qalioubia,Benha,30.476354,31.195691,1.0
Qalioubia,Benha,30.46951,31.17813,1.0
Qalioubia,Benha,30.466243,31.183058,1.0
Qalioubia,Benha,30.472063,31.187039,3.0
Qalioubia,Benha,30.470787,31.180711,1.0
Qalioubia,Benha,30.479537,31.194394,1.0
Qalioubia,Benha,30.455323,31.18074,3.0
Qalioubia,Benha,30.468153,31.177121,1.0
Qalioubia,Benha,30.46854,31.178338,1.0
Qalioubia,Benha,30.466718,31.187168,1.0
Qalioubia,Benha,30.473607,31.180277,1.0
Qalioubia,Benha,30.470397,31.178669,1.0
Qalioubia,Benha,30.466718,31.187168,1.0
Qalioubia,Benha,30.473042,31.176972,1.0
Qalioubia,Benha,30.466243,31.183058,1.0
Qalioubia,Benha,30.466243,31.183058,2.0
Qalioubia,Benha,30.473607,31.180277,2.0
Qalioubia,Benha,30.466718,31.187168,2.0
Qalioubia,Benha,30.473042,31.176972,2.0
Qalioubia,Benha,30.466243,31.183058,2.0
Qalioubia,Benha,30.473607,31.180277,2.0
Qalioubia,Benha,30.470397,31.178669,2.0
Qalioubia,Benha,30.468153,31.177121,2.0
Qalioubia,Benha,30.479537,31.194394,2.0
Qalioubia,Benha,30.46951,31.17813,2.0
Qalioubia,Benha,30.475623,31.178551,2.0
Qalioubia,Benha,30.470787,31.180711,2.0
Qalioubia,Benha,30.453339,31.191801,2.0
Qalioubia,Benha,30.453262,31.191774,2.0
Qalioubia,Benha,30.453186,31.191748,2.0
Qalioubia,Benha,30.47857187,31.18195354,3.0
