id,name,address,governate,area,lat,lng,services
0437ab2e-d871-4d5d-961b-ce1882dfcbce,Zamalek,27 Abo Al Feda St. in front of Engineers Club - Zamalek,Cairo,Zamalek,30.0686343030001,31.2177889970001,Withdrawal -Deposit - Forex
6f9a7f40-b649-452b-8e1b-a644f0a4c8ca,Zamalek,Alahly club Aljazira,Cairo,Zamalek,30.044997,31.220571,Withdrawal
20f34ee5-26df-435e-b993-d3822408b414,Zamalek,3 Mansour Mohamed St.,Cairo,Zamalek,30.061042097,31.217610081,Withdrawal -Deposit – Forex
54e8be5d-3f13-43e1-80a2-33e680cd351b,Zamalek,Alahly club Aljazira,Cairo,Zamalek,30.0445580300001,31.220696065,Withdrawal
dde5a1a5-031f-4ad2-bdbb-198c61931da4,Zamalek,Behind the Elmoalmin Club the Novotel AlBorg Hotel,Cairo,Zamalek,30.044544,31.226786,Withdrawal -Deposit – Forex
498ac071-033e-4ee5-b117-671d6e98844e,Zamalek,12 Ismail Mohamed St. Zamalek,Cairo,Zamalek,30.064075,31.219599,Withdrawal
47ef186d-7914-4861-82a0-3fb5f981bcab,Zamalek,College of Sports Education  Zamalek,Cairo,Zamalek,30.04739,31.223963,Withdrawal
04614519-1e6c-4be4-b68c-4843672a0c0b,Zamalek,Marriott Hotel in Zamalek,Cairo,Zamalek,30.057156,31.225345,Withdrawal -Deposit – Forex
ffaa73c4-517b-45e7-883a-f244d5b36527,Zamalek,Opera Metro Station,Cairo,Zamalek,30.041969,31.224798,Withdrawal
4471326e-0c00-49d3-b61f-6a0493eeadbf,Zamalek,3 Aladel Abo Bakr St. From Almalek Alafdal St. - Zamalek,Cairo,Zamalek,30.06347,31.217011,Withdrawal
4e581c0f-cc0f-4d8a-be12-f1904b25ba72,Zamalek,Markaz Shabab AlJazeera ,Cairo,Zamalek,30.05074,31.226001,Withdrawal
05524968-588a-4b28-af66-2364a9ebc544,Zamalek,8 Abo Alfeda St. Zamalek Cairo,Cairo,Zamalek,30.067815,31.216579,Withdrawal
8dd06f98-6317-4446-8326-7d09e25095f1,Ahly Clu Algezera,Ahly Sporting Club Algezera,Cairo,Zamalek,30.0456417,31.2203524,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU+ Barcode
"
babcce86-a66c-4e93-b51b-d92be2531375,Alyamama Center,"3 Taha Hussein Street, Zamalek",Cairo,Zamalek,30.06373505,31.22075571,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU
"
5002df1f-0d11-4c26-9ba9-f5575811a195,Ahly Sporting Club Aljazira,Ahly Sporting Club Aljazira,Cairo,Zamalek,30.044997,31.220571,"Cash Dispenser only
"
153a8dfa-697c-451d-afc2-f01557e72c11,Ahly Clu Algezera External Wall,Ahly Sporting Club Algezera,Cairo,Zamalek,30.0456417,31.2203524,"Full Function
"
1ac18e52-41a2-4813-b083-0cb16fe7c0d7,Abdel Moneim El-Sawy Waterwheel in Zamalek,Below 15 May Bridge - Zamalek - Cairo,Cairo,Zamalek,30.0621136,31.21649913,"Cash Dispenser only
"
6a584e02-27cc-4da2-8ddd-e97a60288be2,Opera Metro Station,Opera Metro Station,Cairo,Zamalek,30.041969,31.224798,Cash Dispenser only
7ef8386c-2217-4301-8137-e953bfcb7278,Al Jazeera Youth Center external,Markaz Shabab AlJazeera ,Cairo,Zamalek,30.05074,31.226001,"Cash Dispenser only
"
5c16ea91-1716-47aa-a339-4c7a97f0bc0a,Marriott Zamalek,Marriott Hotel in Zamalek,Cairo,Zamalek,30.057156,31.225345,"Full Function
"
b8d1a86a-c4ae-4db0-b486-278588cd0148,Faculty of Physical Education Zamalek,College of Sports Education  Zamalek,Cairo,Zamalek,30.04739,31.223963,"Cash Dispenser only
"
8f6826a9-1d8b-496c-83ae-bda10e796939,Novotel Alborg Hotel,Behind the Elmoalmin Club the Novotel AlBorg Hotel,Cairo,Zamalek,30.044544,31.226786,"Full Function
"
d84ead33-3151-4e2c-a17f-fc20a664c19e,Aga,Althawra St. - Aga,Dakahlia,Aga,30.938647782,31.293061788,Withdrawal
e5fb95b1-92d7-409b-90d8-97a51544f31c,Aga,Galaa St. - in front of the court - Aga,Dakahlia,Aga,30.944318,31.286569,Withdrawal
f1be1bd2-e40c-47f8-859b-8a0c9cc0189c,Aga,Borg Alnour village - Alwehda Almahlya St. - Aga - Daqahlia,Dakahlia,Aga,30.931001,31.357517,Withdrawal
3867a0ec-e52f-4e9d-ac87-6073b1d2ca55,Aga,Samaha Village - Aga - Daqahlia,Dakahlia,Aga,30.866844,31.282408,Withdrawal
9aa03506-5ca6-4adf-9c6b-e45e83a32758,Aga,Family Medicine Center in Sahrjat Alsoghra - Aga - Daqahlia,Dakahlia,Aga,30.808291,31.273742,Withdrawal
4de94a03-9c33-480f-ae9c-cf22d3bb1764,Aga,Port Said St. Aga,Dakahlia,Aga,30.935502,31.290432,Withdrawal
13ab1575-b3f3-487c-831b-c906b8631f4c,Aga,Aga - Daqahlia,Dakahlia,Aga,30.898103,31.342564,Withdrawal
7558620e-6448-4de1-a68d-38048402ee15,Aga,Beqtares Family Medicine Unit - Aga - Daqahlia,Dakahlia,Aga,30.92649,31.306662,Withdrawal
7267300c-7ad9-4bc8-9799-26f19f36519f,Al Deras Family Medicine Unit,Alderas Village - Aga,Dakahlia,Aga,30.92188868,31.26846548,withdraw only
69b97aef-d493-4bd9-befc-368ad173f8f0,Family Medicine Center - Mit Damsis,Mit Damsis - Daqahlia,Dakahlia,Aga,30.82724979,31.22388209,"cash withdraw, deposit and exchange				
				
				
				
				
"
f42559d4-e1fc-4e83-8105-4fe69996cb4c,Dr. Ahmed Dowidar School,Samaha Village - Aga - Daqahlia,Dakahlia,Aga,30.86684431,31.28240765,withdraw only
a169c0cd-1a2c-4af2-9c32-37b7af704e51,Local Community Development Association in Chiwa,Local Community Development Association in Chiwa El Sharqa - Aga - Dakahlia,Dakahlia,Aga,30.86487204,31.26493098,full function 
6c52c26f-833e-4239-a492-96e602a3d5a1,Fisha Banna Al-Azhar Institute,Fisha Banna Village - Aga - Dakahlia,Dakahlia,Aga,30.80626811,31.26272928,"Full Function
"
bdf6d757-50a6-45ec-a27b-ed73a64c395d,Tonamel Althawra Mosque,Almansoura Mit Ghamr Road Tonamel Alsharqy W Ezbet Alatreba Aga Sector Aldaqahlia,Dakahlia,Aga,30.84552858,31.26828212,"Cash Dispenser only
"
f6a01dd3-7430-489d-8842-3f48073fafc5,Beqtares Family Medicine Unit - Aga Sector- Daqahlia,Beqtares Family Medicine Unit - Aga - Daqahlia,Dakahlia,Aga,30.92649,31.306662,"Cash Dispenser only
"
f3a1ca74-b3c7-45ae-b4c3-c08e17aeade8,Dead Working Girls Institute (Aga Daqahlia),Aga - Daqahlia,Dakahlia,Aga,30.898103,31.342564,"Cash Dispenser only
"
64793e87-9b13-46dc-8640-a60adcd5a965,Drinking water station in the local unit Borg Alnour - Aga,Borg Alnour village - Alwehda Almahlya St. - Aga - Daqahlia,Dakahlia,Aga,30.931001,31.357517,"Cash Dispenser only
"
6218920d-dd67-4d57-943d-56c729d4b8ed,Family Medicine Center In Sahragt Alsoghra,Family Medicine Center in Sahrjat Alsoghra - Aga - Daqahlia,Dakahlia,Aga,30.808291,31.273742,"Cash Dispenser only
"
237639c5-05ed-4338-a6a4-ffe7ccad52f8,Aga City Council,Galaa St. - in front of the court - Aga,Dakahlia,Aga,30.944318,31.286569,"Cash Dispenser only
"
1131a4b8-9d7d-4251-af7a-e8cdafe1fff6,Aja Central Hospital,Port Said St. Aga,Dakahlia,Aga,30.935502,31.290432,"Cash Dispenser only
"
80719a34-7873-404b-a039-34a35b6de12b,Elementary Religious Institute For Ikhtab,The highway - Ekhtab - Aga,Dakahlia,Aga,30.843289,31.312942,"Cash Dispenser only
"
8eff9bc4-2189-4a13-8dbb-20fe3f18789f,Meet Maaned Youth Center,Mit Ma'and Village - -Aga - Dakahlia,Dakahlia,Aga,30.854655,31.281195,"Withdrawal, Deposit and Exchange"
d2ed7a9c-14ed-4559-8992-a5d6de08ee2c,Tamwily Aga,Janabiya St. Nusa Al-Ghait - Al-Shaheed St. / Fikri Ahmed Saleh - Aga,Dakahlia,Aga,30.977235,31.320159,"Withdrawal, Deposit, Exchange"
c1b0aa5d-142e-458e-b798-78b40570f48e,Akhtab,The highway - Ekhtab - Aga,Dakahlia,Akhtab,30.843289,31.312942,Withdrawal
63e6fc53-e54a-481c-8e3d-e0648b52aa1d,Al Gammalia,Bank Misr Algamalia - Algamalia -Aldaqahlia,Dakahlia,Al Gammalia,31.1771544100001,31.865038441,Withdrawal
802a4eee-d129-434b-8262-51c0234a12bd,Al Manzalah,Samy Shalbaya St. - Almanzala,Dakahlia,Al Manzalah,31.158218107,31.9345644430001,Withdrawal -Deposit – Forex
4289e15d-d8ef-44c5-b041-21760eedda23,Al Manzalah,Magles Almadina St. - Almanzala,Dakahlia,Al Manzalah,31.16287,31.930412,Withdrawal
96bdb83d-44fe-4239-a3de-a16d3dfa4e39,Al Manzalah,Alansari St. - Almanzala,Dakahlia,Al Manzalah,31.160863,31.934843,Withdrawal
53500139-d5b1-455f-8b98-986313244f87,Al Manzalah,Alaziza Youth Center - Almanzala,Dakahlia,Al Manzalah,31.180477,31.965242,Withdrawal
e360a935-fa53-4a1d-8cb6-33bc74768ed3,Al Manzalah,Agricultural Road - Almanzala,Dakahlia,Al Manzalah,31.163207,31.946417,Withdrawal
fe1e431b-b4c8-4ba7-b676-0e75f6b6ed83,Misr Exchange Almanzala,Alcenima St. \ Almarwa Tower \ Almanzala Aldaqahlia,Dakahlia,Al Manzalah,31.158743,31.9355969,withdraw only
6bdf14b6-afa1-411f-8203-9023834cb7b0,Albesrat Local Unit,Albesrat Viilage Almanzalah Aldaqahlia,Dakahlia,Al Manzalah,31.17330236,31.8810943,"cash withdraw, deposit and exchange	
"
9f93c548-ef1f-4c78-a80c-5a2867e90895,Almanzalah City council,Magles Almadina St. - Almanzala,Dakahlia,Al Manzalah,31.16287,31.930412,"Cash Dispenser only
"
c516eab9-0571-46f4-bad7-e4327b58fe25,Al Manzalah Central Hospital,Agricultural Road - Almanzalaq,Dakahlia,Al Manzalah,31.163207,31.946417,"Cash Dispenser only
"
fee08f72-ad94-4e48-a5b8-e49e7e792a3b,Azizia Youth Center - Manzala,Alaziza Youth Center - Almanzala,Dakahlia,Al Manzalah,31.180477,31.965242,"Cash Dispenser only
"
fd799333-986e-4ebb-b26d-42ada4289103,Al Matarya,Matarya Daqahlia Saad Zaghloul St. and Lotfy Alsayed,Dakahlia,Al Matarya,31.1851944430001,32.0327733350001,Withdrawal
d70188a6-cc1a-4b1a-8254-39dabaf42fd5,Al Matarya,Althawra St. - Matarya - Daqahlia,Dakahlia,Al Matarya,31.184051,32.034273,Withdrawal
279892fd-ddcb-4f7a-8c26-8c5f728ab952,Al Matarya,Cross Tanies St. With Mohamed Faried St. - Matarya,Dakahlia,Al Matarya,31.182237,32.033809,Withdrawal
fee0e644-3405-4fe8-b9d9-23c96f976315,Almataria Central Hospital,Cross Tanies St. With Mohamed Faried St. - Matarya,Dakahlia,Al Matarya,31.182237,32.033809,"Cash Dispenser only
"
747a051a-0eb9-4f04-abb9-322275cb4bbb,Almataria City Council Daqahlia,Althawra St. - Matarya - Daqahlia,Dakahlia,Al Matarya,31.184051,32.034273,"Cash Dispenser only
"
94f91cb8-ec07-4dee-a7a8-d187696385b3,Al Senbellawein,senbelawein Talaat Harb St.,Dakahlia,Al Senbellawein,30.886614099,31.45778749,Withdrawal
7190201c-6532-4ce4-b985-1f27a7b88e08,Al Senbellawein,Senbelawein - Sabri Abo Alam St. - Office of The Presidency of Senbelawein City,Dakahlia,Al Senbellawein,30.884141,31.459955,Withdrawal
3c571ea1-a7be-4499-8463-9fa9d2867027,Al Senbellawein,Almostashfa Alaam St.  senbelawein,Dakahlia,Al Senbellawein,30.890065,31.46033,Withdrawal
e3629cc5-054b-4ba4-8455-ced011edb449,Almoqateaa Secondary School,Almoqataa Village - Alsenblawin Sector - Aldaqahlia,Dakahlia,Al Senbellawein,30.89248985,31.56020697,withdraw only
24e7e0bf-8a41-472d-9d05-9c53e25873b1,Tamwely Alsenblawin,Religious Institute Street in front of the Educational Administration,Dakahlia,Al Senbellawein,30.8795061,31.4545693,"cash withdraw, deposit and exchange				
				
				
				
				
"
9811145f-e926-4527-bbf7-ea5d7caa3d5b,Al-Hajaizah Youth Center,El-Hagaiza Village - El Senbellawein - Dakahlia,Dakahlia,Al Senbellawein,30.85079229,31.59031027,full function
1b9df483-9c6c-4553-9904-41b18aec1abb,Health Unit Taranis Al Arab,The village of Taranis Al Arab - Sinbillawin - Dakahlia,Dakahlia,Al Senbellawein,30.87021444,31.50347959,"withdrawal,forex,deposit"
a108fdd3-5be9-42e4-9dcc-18ea689f7530,Mit Ghorab Primary School,Mit Ghorab Village - Sinbillawin - Dakahlia,Dakahlia,Al Senbellawein,30.90368612,31.39030235,"Full Function
"
cb2f21d8-7acc-4e5f-b47f-9ca1d854f9f9,Kafr Al-Rock Youth Center,Kafr al-Ruk village - Sinbillawin,Dakahlia,Al Senbellawein,30.82812711,31.4041259,"Full Function
"
cc002ac4-4233-4024-a932-4475bf67b3f7,Burqin Youth Center,Burqin Village - Sinbillawin,Dakahlia,Al Senbellawein,30.85542672,31.53271891,"Full Function
"
cb5e44b7-35c1-412b-8e26-5c79bf843b53,Alrabeaa Youth Center,Al-Rub' Village - Sinbillawin,Dakahlia,Al Senbellawein,30.95687282,31.53079379,"Full Function
"
60a41a45-35dc-40b9-acc4-362a62389f73,Balamoun Youth Center,Al-Balamoun Village - Al-Sinbillawin,Dakahlia,Al Senbellawein,30.82226663,31.4356399,"Full Function
"
5774d0f4-e5d0-4132-8664-5213039bc423,Qarqira Village Health Unit,Qarqira Village Health unit -Senblawin -Daqahlia,Dakahlia,Al Senbellawein,30.84383014,31.35969578,"Cash Dispenser only
"
5a06c93a-26ed-4dd2-9eee-323ac4a8189f,Senbellawein Hospital,Almostashfa Alaam St.  senbelawein,Dakahlia,Al Senbellawein,30.890065,31.46033,"Cash Dispenser only
"
452695fd-66e3-4ec2-9802-162809fe885b,Senbellawein City Council,Senbelawein - Sabri Abo Alam St. - Office of The Presidency of Senbelawein City,Dakahlia,Al Senbellawein,30.884141,31.459955,"Cash Dispenser only
"
df1d4186-91ad-49f7-99e1-8799ffa025b0,Alsalam Health Unit,Peace Village - Sinbillawin - Dakahlia,Dakahlia,Al Senbellawein,30.858162,31.396379,"Full Function
"
c84b37ae-db9e-4f34-b735-17d840bbe793,Shobrahor Youth Center,Chabrabour - Sinbillawin - Dakahlia,Dakahlia,Al Senbellawein,30.924532,31.40064,"Withdrawal, Deposit and Exchange"
16449b9b-40ff-4293-b7e5-459c8e007e6d,Old Kafr Tanbol Youth Center,The old village of Kafr Tanbol - Sinbillawin - Dakahlia,Dakahlia,Al Senbellawein,30.871025,31.383499,"Withdrawal, Deposit and Exchange"
32fd3425-0d80-44c4-8ec2-a8f24f31ea63,Alkordy,Magles Almadina St. - Alkurdy,Dakahlia,Alkordy,31.164994,31.765224,Withdrawal
1b9b69cb-5956-4bf9-b159-233efeb22fc3,Alkordy City Council,Magles Almadina St. - Alkurdy,Dakahlia,Alkordy,31.164994,31.765224,"Cash Dispenser only
"
142cd9f2-2577-4e2c-8c17-beba80dd2e8c,Bani Abeed,Bani Ebied  Police Station Aldaqahlia,Dakahlia,Bani Abeed,31.021598,31.64903,Withdrawal
804cc473-7f39-469c-b21b-04a284fecd53,Bani Abeed,Bani Abaid Sports Club - the city of Bani Abaid Daqahlia Governorate,Dakahlia,Bani Abeed,31.015992802,31.654301655,Withdrawal -Deposit – Forex
6ba95d2c-0f4b-4b99-afa8-6ceeea0bca49,Bani Abeed,Bahr Alzawat St. Bani Obid - Daqahlia Governorate,Dakahlia,Bani Abeed,31.025265,31.644631,Withdrawal
70b7c978-10ba-4560-b036-894a670f3b55,Kafr El Salahat Youth Center,Salahat Village - Bani Obaid - Dakahlia,Dakahlia,Bani Abeed,30.99812441,31.62455783,"Full Function
"
936c7e99-21b4-477c-b83c-c2a906d640bf,  Bani Obaid Police Station,Bani Ebied  Police Station Aldaqahlia,Dakahlia,Bani Abeed,31.021598,31.64903,"Full Function
"
280ff8c2-8214-4a19-9be2-df1575c6fb36,Bani Ebid City Council,Bahr Alzawat St. Bani Obid - Daqahlia Governorate,Dakahlia,Bani Abeed,31.025265,31.644631,"Cash Dispenser only
"
10cbcee2-19a4-4d41-a504-e25279f4f179,Belqas,Abo Rgilah Road the first Palestine Street,Dakahlia,Belqas,31.2159793810001,31.3569549690001,Withdrawal
16026bd8-3d2b-400c-8470-4c68be8d2912,Belqas,Aborgela St. - Belqas,Dakahlia,Belqas,31.217524,31.362288,Withdrawal
40ff576c-d2e6-4af9-9035-2f408b7d12ba,Belqas,Almostashfa St. Beside the police station - Belqas,Dakahlia,Belqas,31.217176,31.353252,Withdrawal
c6f89105-2527-4e7a-8538-b0df27abc5bc,Aldamairah School For basic Education,Aldamairah Village - Belqas Sector  Daqahlia,Dakahlia,Belqas,31.24902348,31.41450705,withdraw only
06c1da41-fc9c-4940-bc44-5b5f9836e440,Misr Oil and Soap Company Belqas,Belqas City Aldaqahlia,Dakahlia,Belqas,31.2112689,31.35981899,"cash withdraw, deposit and exchange	
"
c8fdfcf2-0075-4f41-aa58-402c2aad6658,Manshah Bsandela Youth Center,The village of the facility in Sandila - Belqas,Dakahlia,Belqas,31.243739,31.46256849,"Full Function
"
3f9c0377-b086-470b-9b71-e72679a13210,Alamal Youth Center,Hope Village - Belqas,Dakahlia,Belqas,31.38114047,31.28732896,"Full Function
"
fdc56368-13d3-4433-8454-bce63e377dd2,Belqas Central Hospital,Almostashfa St. Beside the police station - Belqas,Dakahlia,Belqas,31.217176,31.353252,"Cash Dispenser only
"
e20099f1-2d24-4591-ae77-d162364469dd,Belqas City Council,Aborgela St. - Belqas,Dakahlia,Belqas,31.217524,31.362288,"Cash Dispenser only
"
bcb48dc0-3612-4e8b-9603-c5777487a9be,Fifth Belqas Youth Center,Belqas Village - Belqas - Dakahlia,Dakahlia,Belqas,31.294423,31.398096,"Withdrawal, Deposit and Exchange"
ab694c4c-0e7f-42fd-b0bf-fc1b29c63138,Dikirnis,Nagir village - Dikirnis - Daqahlia,Dakahlia,Dikirnis,31.144102,31.536634,Withdrawal
a1a07cec-cee4-4a91-9537-7f8480f4bc2c,Dikirnis,Entrance to Damshalt Mansoura Beside the police station,Dakahlia,Dikirnis,31.10732,31.507895,Withdrawal
7864aa6e-2465-4cf3-86b6-007e77bf3927,Dikirnis,Alnoqrashy & Algish St. in front of the taxi station,Dakahlia,Dikirnis,31.0851812930001,31.5982768750001,Withdrawal -Deposit – Forex
42aa5491-7be1-45bb-84a4-536d8e26a48d,Dikirnis,Nile Cornich St. - Dekernes,Dakahlia,Dikirnis,31.089528,31.60074,Withdrawal
2f1eb5ab-de03-44ea-90c5-dc4dacaeb517,Dikirnis,Mansoura Road - Almanzala,Dakahlia,Dikirnis,31.088899,31.634845,Withdrawal
fe72fad4-5d67-40cd-8b94-a3f3097a3f43,Mitt Rumi Youth Center,Mit Romi Village - Dikernes,Dakahlia,Dikirnis,31.08554303,31.59009718,"Full Function
"
1d41ef3c-fef0-4c16-99e3-6f461e6ef4c9,Alqebab Youth Center,Mansoura Road -Mahalet Damanah Dekernes Sector- Daqahlia,Dakahlia,Dikirnis,31.0862865,31.5611257,"Cash Dispenser only
"
f6fe1a18-8eae-41e8-8cc6-483e11e80b8b,The local unit Negir -Dekernis,Nagir village - Dikirnis - Daqahlia,Dakahlia,Dikirnis,31.144102,31.536634,"Cash Dispenser only
"
3b145596-138c-463f-9383-bc7104cd046b,Dikirnis City Council,Nile Cornich St. - Dekernes,Dakahlia,Dikirnis,31.089528,31.60074,"Cash Dispenser only
"
bcbabb37-549c-4012-a67c-eeb34e2cc39e,Ashmoun Alrouman Youth Center,Mansoura Road - Almanzala,Dakahlia,Dikirnis,31.088899,31.634845,"Cash Dispenser only
"
067b4e81-84f9-46df-b49c-65d0c04ddb50,The local unit Damshilt,Entrance to Damshalt Mansoura Beside the police station,Dakahlia,Dikirnis,31.10732,31.507895,"Cash Dispenser only
"
21ecee57-8739-4157-acf6-19abbe104f5d,Tamwily Dekernes,"Al-Bahr St., Haj Muhammad Abd al-Salam Building, Dikirnis Center",Dakahlia,Dikirnis,31.086389,31.599451,"Withdrawal, Deposit, Exchange"
c0328504-5e2a-4ff9-b9a9-a2d2997df2b5,Mobile Mansoura Gamasa,Mansoura Inner Road - Gamasa,Dakahlia,Gamasah,31.18631332,31.39312801,cash withdrawal
fac1be52-6000-41b5-9e3e-c46beeb91c17,Gamasah,Plot No. 7 - Industrial Zone - Banks District - Services District Phase One - Gamasa - Daqahlia,Dakahlia,Gamasah,31.4431725060001,31.538896075,Withdrawal -Deposit – Forex
d672eb03-03d2-4001-862c-63c4980ff383,Mansoura,Mohamed Mostafa Taha St.  Cross Alteraa St. - Mansoura First Section - Daqahlia,Dakahlia,Mansoura,31.032687,31.369625,Withdrawal
578ad24e-7529-48d9-ab5e-b28708f901c8,Mansoura,Albaramoun - Mansoura,Dakahlia,Mansoura,31.119647,31.447351,Withdrawal
7589001b-835b-433e-924d-08df7cae618d,Mansoura,197 Algomhoria St. Mansoura,Dakahlia,Mansoura,31.0474974750001,31.384635567,Withdrawal
19cbf284-c94a-4aba-a206-ebecb9a92908,Mansoura,197 Algomhoria St.,Dakahlia,Mansoura,31.0474775600001,31.3845052830001,Withdrawal
91ac0a07-eeb0-455d-81c0-eacbbf4a189e,Mansoura,Mansoura Daqahlia Governorate,Dakahlia,Mansoura,31.036959,31.358902,Withdrawal
75d0bcbc-16fe-4097-8e95-7bb0e0593480,Mansoura,Mansoura Daqahlia Governorate,Dakahlia,Mansoura,31.045057,31.354628,Withdrawal
af9773ae-7070-4ff5-abc3-e726b6afd2a2,Mansoura,Abd Alsalam Aref St. - Mansoura,Dakahlia,Mansoura,31.031097,31.377788,Withdrawal
7c7f7c8a-39c7-49c4-b21c-597c9638096d,Mansoura,Cross Algish St. With Algomhoria St. in front of the Daqahlia Governorate Building,Dakahlia,Mansoura,31.035997,31.397656,Withdrawal
e79cd10b-4b76-4046-8744-f4a623325adf,Mansoura,Abd Alsalam Aref St.  in front of the Sports Stadium behind the Mansoura Directorate of Agriculture,Dakahlia,Mansoura,31.035528,31.393415,Withdrawal
153b6bc9-a3c5-4c68-bf83-9105cd5d2e52,Mansoura,Almoderia St. - Mansoura,Dakahlia,Mansoura,31.047579157,31.392764922,Withdrawal
d454a4d5-ea47-46ca-92ed-c45e58dcabab,Mansoura,City Plaza Tower - Suez Canal St. - Mansoura,Dakahlia,Mansoura,31.052603193,31.407933245,Withdrawal -Deposit – Forex
8f94e3ed-6758-49d1-9e56-c5a6defe13fa,Mansoura,Gazyrat Alward Main St. - Mansoura,Dakahlia,Mansoura,31.045989,31.364517,Withdrawal
33a71b33-380b-4a62-ba00-e8456db0f97f,Mansoura,Second Mansoura Police Station,Dakahlia,Mansoura,31.043301,31.392935,Withdrawal
194ae72d-38e1-4a50-81a6-5440cb261df0,Mansoura,Faculty of Commerce - Mansoura University - in front of Al Mahdi Amphitheater,Dakahlia,Mansoura,31.043345,31.35496,Withdrawal -Deposit – Forex
c392393d-5efc-45b8-b085-9c48ea9c2add,Mansoura,1 Mansour St. Mansoura Daqahlia,Dakahlia,Mansoura,31.030658,31.387229,Withdrawal
f2b7eed4-c3d4-4dec-819f-2892ffba2f2d,Mansoura,Mansoura Train Station,Dakahlia,Mansoura,31.046222,31.388816,Withdrawal
54b068a6-2502-49b7-bd9c-894cfc52c1af,Mansoura,Algalaa St. - Mansoura,Dakahlia,Mansoura,31.0397,31.368715,Withdrawal
331db9aa-f600-4da0-b252-e096cb4e6f11,Mansoura,Port Said St. in front of the legitimate society - Mansoura,Dakahlia,Mansoura,31.040754,31.381102,Withdrawal
26bfa008-af55-4b21-a04f-e4ed9c8f90d0,Mansoura,Almokhtalat St. - Mansoura,Dakahlia,Mansoura,31.042824,31.37839,Withdrawal
a7d69e47-0764-4dd0-81ad-b71c78198135,Mansoura,Algish St. in front of Mansoura Stadium,Dakahlia,Mansoura,31.033786,31.395132,Withdrawal
ca45c44e-08d8-407b-ab5e-def5fe65deed,Mansoura,Algish St. in front of Mansoura Stadium,Dakahlia,Mansoura,31.033861,31.395167,Withdrawal
91aa7074-b11f-43be-bd18-8f5a62b324de,Mansoura,Beside the International Hospital - Mansoura,Dakahlia,Mansoura,31.032225,31.389901,Withdrawal
4db697ca-ed20-4c78-86e7-b6215178cd2b,Mansoura,Mansoura,Dakahlia,Mansoura,31.053905,31.410661,Withdrawal
0e16f68b-56b7-4641-b921-47eaf4f8375b,Mansoura,Daqahlia,Dakahlia,Mansoura,31.047067,31.379196,Withdrawal
de3bd00b-792d-413c-8fa8-db48d266814f,Mansoura,Alkholafaa Alrashdin - Mansoura,Dakahlia,Mansoura,31.032111,31.372741,Withdrawal
49df8d57-8da3-4ef1-af86-4307d76084be,Mansoura,Egypt Exchange Company Mansoura,Dakahlia,Mansoura,31.042415,31.39422,Withdrawal
0a6f5f3f-56cd-4a2b-85b9-fcfb78422ed6,Mansoura,Island of Roses Club - Mansoura,Dakahlia,Mansoura,31.047391,31.369267,Withdrawal
c4d0bbe8-7de5-4223-967c-a77f65170f5c,Carrefour Bonian,"Ahmed Al Husseini Street in front of Mansoura University, Mansoura",Dakahlia,Mansoura,31.03828145,31.35486177,"cash withdraw, deposit and exchange				
				
				
				
				
"
e9896529-271c-4785-a228-cbaa07cf48eb,Albaramoun Preparatory school,Albaramoun Village Almansoura Sector Aldaqahlia,Dakahlia,Mansoura,31.12152859,31.44418088,withdraw only
274b67ea-ba95-46e4-bf99-6c7c1e4483c1,Orange - Mansoura,Algalaa St. Almansoura,Dakahlia,Mansoura,31.03704574,31.3779531,withdraw only
aad15d2d-2b7d-4a7c-b826-4c901ceab075,"North Delta Electricity Company, New Diwan 2",Cross Of Algiesh St. And Algomhoria St. In Front Of Daqahlia Governorate Building Almansoura,Dakahlia,Mansoura,31.03600648,31.39772894,withdraw only
685aab25-c9c0-470f-8523-c3f37c72ed77,North Delta Electricity Company New Office,Cross Of Algish And Algomhoria St . In Front Of Daqahlia Gov Building Almansoura,Dakahlia,Mansoura,31.035997,31.397656,withdraw only
6528dab8-fe7c-454c-8b0f-87aa43aec8cf,Directorate of Roads and Transportation,Mansoura,Dakahlia,Mansoura,31.05390545,31.41066073,withdraw only
cce38142-d113-4b41-a2a0-c7e70f891d37,Nile Academey For Sciences,Nile Academey For Science And Technology - Alsharqawia Bridge - Almansoura,Dakahlia,Mansoura,31.0711551,31.4175356,withdraw only
cf1c2ce5-f1c2-48ea-800b-2e47058bef22,Carrefour-Almansoura,"Twenty Street, Mansoura, Dakahlia",Dakahlia,Mansoura,31.03155235,31.39327318,"cash withdraw, deposit and exchange	
"
1e135e64-739e-4e3a-9ee9-6def70c8d8d6,Almasria For Cars Almansoura Branch,Torril Saad Zaghloul St. behind Governorate Building,Dakahlia,Mansoura,31.05847001,31.4004809,"cash withdraw, deposit and exchange	
"
aaebe20c-fb38-480a-8778-f4e1cfb1c2f3,Zahran Market Almansoura,Algiesh St. Abnaa Rashed Tower And Almasoud Beside Egypt Air Office 41,Dakahlia,Mansoura,31.04127957,31.39525093,"cash withdraw, deposit and exchange	
"
c54e18fe-8db4-435e-90b1-0279d0f16c53,Mineh Mahalla Dimna School for Basic Education in Mansoura,The village of Minya Mahalla - Dimna - Mansoura - Dakahlia,Dakahlia,Mansoura,31.07602081,31.49028013,"Full Function
"
